Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
-0.00017,  0.00035,  0.36899,  0.07516,  0.89325, -0.03138
 0.00000,  0.00000,  0.00000, -0.22290,  0.74402,  0.00000
-0.00017,  0.00035,  0.36899,  0.00087,  0.67004, -0.03138
 0.00050, -0.00106, -1.10699, -0.37411,  0.44540,  0.06271
 0.00017, -0.00035, -0.36899, -0.22378,  0.22287,  0.06282
 0.00066, -0.00141, -1.47595, -0.15208,  0.22184,  0.06266
 0.00050, -0.00106, -1.10699, -0.52271,  0.51984, -0.06303
 0.00033, -0.00070, -0.73798, -0.15034,  0.44574,  0.12563
 0.00033, -0.00070, -0.73798, -0.44756,  0.37134, -0.03154
 0.00331, -0.00704, -7.37964, -0.38889, -0.00689,  0.12469
 0.01630,  0.00256,  3.32190, -0.07157,  0.82715, -0.18537
 0.00050, -0.00106, -1.10699, -0.29982,  1.33826, -0.25163
 0.00165, -0.00352, -3.68982, -0.00868,  0.66623, -0.06339
 0.00165, -0.00352, -3.68982, -0.08298,  1.33588, -0.12626
-0.00099,  0.00211,  2.21399, -0.06909,  1.11823, -0.21973
 0.00182, -0.00387, -4.05884, -0.52966,  0.66586,  0.15659
 0.00083, -0.00176, -1.84491, -0.15295,  0.89114,  0.03117
 0.00000,  0.00000,  0.00000,  0.22290,  0.81845, -0.06287
 0.00017, -0.00035, -0.36899, -0.44670,  1.26453, -0.25153
 0.00033, -0.00070, -0.73798, -0.29893,  0.66898, -0.12585
-0.00017,  0.00035,  0.36899, -0.07344,  0.29799,  0.00005
 0.00033, -0.00070, -0.73798, -0.37325,  0.89218, -0.06297
 0.00083, -0.00176, -1.84491, -0.15295,  0.51917, -0.15743
 0.00017, -0.00035, -0.36899, -0.44670,  0.66931, -0.12579
-0.00033,  0.00070,  0.73798, -0.29549,  0.74478, -0.15707
 0.00132, -0.00282, -2.95190, -0.15556,  1.26215, -0.00042
-0.00050,  0.00106,  1.10699, -0.29460,  0.81955, -0.15702
 0.00050, -0.00106, -1.10699, -0.22551,  0.44540, -0.15733
 0.00116, -0.00246, -2.58289,  0.29109,  0.89047, -0.12610
 0.00050, -0.00106, -1.10699, -0.22551,  0.81744, -0.03159
 0.00083, -0.00176, -1.84491, -0.45016,  1.18878, -0.06313
 0.00017, -0.00035, -0.36899, -0.22378,  0.81815, -0.06292
 0.00033, -0.00070, -0.73798, -0.15034,  0.74335,  0.03133
 0.00050, -0.00106, -1.10699, -0.07691,  0.74304, -0.06303
 0.00033, -0.00070, -0.73798, -0.37325,  1.11548, -0.15728
 0.00066, -0.00141, -1.47595, -0.07778,  0.81708, -0.06308
 0.00066, -0.00141, -1.47595, -0.15208,  0.81708, -0.06308
 0.00017, -0.00035, -0.36899, -0.00087,  0.66931, -0.12579
 0.00099, -0.00211, -2.21399, -0.15382,  0.51883, -0.18892
 0.00033, -0.00070, -0.73798, -0.07604,  1.11548, -0.00010
 0.00066, -0.00141, -1.47595, -0.30067,  1.04034, -0.09452
 0.00033, -0.00070, -0.73798, -0.52185,  0.81778, -0.06297
 0.00017, -0.00035, -0.36899, -0.07517,  0.89255, -0.06292
 0.00017, -0.00035, -0.36899, -0.22378,  0.66931, -0.03149
 0.00083, -0.00176, -1.84491, -0.07864,  0.81677, -0.06313
 0.00083, -0.00176, -1.84491, -0.15295,  1.11444,  0.06261
 0.00050, -0.00106, -1.10699, -0.37411,  0.44540, -0.12589
 0.00017, -0.00035, -0.36899, -0.29808,  0.89255, -0.18866
 0.00000,  0.00000,  0.00000, -0.07430,  0.96725, -0.03143
